PERMNO,date,PRC,RETX
66181,01/11/2017,165.38,-0.002413
66181,02/11/2017,162.71001,-0.016145
66181,03/11/2017,164.39,0.010325
66181,06/11/2017,164.22,-0.001034
66181,07/11/2017,163.66,-0.00341
66181,08/11/2017,164.05,0.002383
66181,09/11/2017,163.27,-0.004755
66181,10/11/2017,164.11,0.005145
66181,13/11/2017,165.35001,0.007556
66181,14/11/2017,168.06,0.016389
66181,15/11/2017,165.47,-0.015411
66181,16/11/2017,167.5,0.012268
66181,17/11/2017,167.74001,0.001433
66181,20/11/2017,170.45,0.016156
66181,21/11/2017,172.86,0.014139
66181,22/11/2017,172.06,-0.004628
66181,24/11/2017,172.33,0.001569
66181,27/11/2017,174.16,0.010619
66181,28/11/2017,176.57001,0.013838
66181,29/11/2017,177.25,0.003851
66181,30/11/2017,179.82001,0.014499
66181,01/12/2017,180.42,0.003337
66181,04/12/2017,184.89999,0.024831
66181,05/12/2017,182.85001,-0.011087
66181,06/12/2017,180.8,-0.011211
66181,07/12/2017,182,0.006637
66181,08/12/2017,183.41,0.007747
66181,11/12/2017,182.25,-0.006325
66181,12/12/2017,181.8,-0.002469
66181,13/12/2017,183.03,0.006766
66181,14/12/2017,182.13,-0.004917
66181,15/12/2017,182.58,0.002471
66181,18/12/2017,184.73,0.011776
66181,19/12/2017,185.98,0.006767
66181,20/12/2017,187.31,0.007151
66181,21/12/2017,188.08,0.004111
66181,22/12/2017,188.13,0.000266
66181,26/12/2017,190.36,0.011853
66181,27/12/2017,190.19,-0.000893
66181,28/12/2017,189.78,-0.002156
66181,29/12/2017,189.53,-0.001317
66181,02/01/2018,188.03,-0.007914
66181,03/01/2018,189.00999,0.005212
66181,04/01/2018,190.50999,0.007936
66181,05/01/2018,192.5,0.010446
66181,08/01/2018,192.03999,-0.00239
66181,09/01/2018,193.10001,0.00552
66181,10/01/2018,191.8,-0.006732
66181,11/01/2018,194.67999,0.015016
66181,12/01/2018,196.42,0.008938
66181,16/01/2018,196.31,-0.00056
66181,17/01/2018,199.82001,0.01788
66181,18/01/2018,198.33,-0.007457
66181,19/01/2018,201.33,0.015126
66181,22/01/2018,204.46001,0.015547
66181,23/01/2018,204.89999,0.002152
66181,24/01/2018,206.22,0.006442
66181,25/01/2018,205.37,-0.004122
66181,26/01/2018,207.23,0.009057
66181,29/01/2018,204.92,-0.011147
66181,30/01/2018,201.81,-0.015177
66181,31/01/2018,200.89999,-0.004509
66181,01/02/2018,199.89999,-0.004978
66181,02/02/2018,193.97,-0.029665
66181,05/02/2018,183.11,-0.055988
66181,06/02/2018,191.03999,0.043307
66181,07/02/2018,191.28999,0.001309
66181,08/02/2018,181.22,-0.052643
66181,09/02/2018,184.12,0.016003
66181,12/02/2018,184.06,-0.000326
66181,13/02/2018,183.72,-0.001847
66181,14/02/2018,184.69,0.00528
66181,15/02/2018,185.27,0.00314
66181,16/02/2018,186.97,0.009176
66181,20/02/2018,186.71001,-0.001391
66181,21/02/2018,183.06,-0.019549
66181,22/02/2018,185.47,0.013165
66181,23/02/2018,188.35001,0.015528
66181,26/02/2018,188.46001,0.000584
66181,27/02/2018,184.98,-0.018466
66181,28/02/2018,182.27,-0.01465
66181,01/03/2018,179.64,-0.014429
66181,02/03/2018,178.46001,-0.006569
66181,05/03/2018,181.74001,0.018379
66181,06/03/2018,181.64,-0.00055
66181,07/03/2018,178.58,-0.016846
66181,08/03/2018,177.94,-0.003584
66181,09/03/2018,182.16,0.023716
66181,12/03/2018,179.71001,-0.01345
66181,13/03/2018,178.35001,-0.007568
66181,14/03/2018,177.41,-0.005271
66181,15/03/2018,178.07001,0.00372
66181,16/03/2018,178.96001,0.004998
66181,19/03/2018,177.10001,-0.010393
66181,20/03/2018,178.16,0.005985
66181,21/03/2018,178.02,-0.000786
66181,22/03/2018,175.28999,-0.015335
66181,23/03/2018,171.8,-0.01991
66181,26/03/2018,176.38,0.026659
66181,27/03/2018,174.67999,-0.009638
66181,28/03/2018,174.75999,0.000458
66181,29/03/2018,178.24001,0.019913
66181,02/04/2018,172.89999,-0.02996
66181,03/04/2018,173.75999,0.004974
66181,04/04/2018,177.44,0.021179
66181,05/04/2018,179.13,0.009524
66181,06/04/2018,174.45,-0.026126
66181,09/04/2018,172.50999,-0.011121
66181,10/04/2018,173.49001,0.005681
66181,11/04/2018,172.86,-0.003631
66181,12/04/2018,173.36,0.002893
66181,13/04/2018,172.8,-0.00323
66181,16/04/2018,174.42999,0.009433
66181,17/04/2018,174.91,0.002752
66181,18/04/2018,179.85001,0.028243
66181,19/04/2018,177.08,-0.015402
66181,20/04/2018,177.00999,-0.000395
66181,23/04/2018,177.66,0.003672
66181,24/04/2018,176.25999,-0.00788
66181,25/04/2018,177.39,0.006411
66181,26/04/2018,185.72,0.046959
66181,27/04/2018,186.46001,0.003985
66181,30/04/2018,184.8,-0.008903
66181,01/05/2018,184.63,-0.00092
66181,02/05/2018,185.91,0.006933
66181,03/05/2018,183.19,-0.014631
66181,04/05/2018,185.03,0.010044
66181,07/05/2018,183.56,-0.007945
66181,08/05/2018,185.03999,0.008063
66181,09/05/2018,186.36,0.007134
66181,10/05/2018,187.16,0.004293
66181,11/05/2018,190.31,0.01683
66181,14/05/2018,191.08,0.004046
66181,15/05/2018,187.98,-0.016224
66181,16/05/2018,186.38,-0.008511
66181,17/05/2018,185.33,-0.005634
66181,18/05/2018,187.42,0.011277
66181,21/05/2018,189.78999,0.012645
66181,22/05/2018,186.87,-0.015385
66181,23/05/2018,186.67,-0.00107
66181,24/05/2018,187.14999,0.002571
66181,25/05/2018,186.85001,-0.001603
66181,29/05/2018,185,-0.009901
66181,30/05/2018,187.09,0.011297
66181,31/05/2018,186.55,-0.002886
66181,01/06/2018,187.35001,0.004288
66181,04/06/2018,191.36,0.021404
66181,05/06/2018,191.94,0.003031
66181,06/06/2018,193.59,0.008596
66181,07/06/2018,196.17,0.013327
66181,08/06/2018,198.33,0.011011
66181,11/06/2018,199.64,0.006605
66181,12/06/2018,201.31,0.008365
66181,13/06/2018,200.31,-0.004967
66181,14/06/2018,199.67,-0.003195
66181,15/06/2018,200.53999,0.004357
66181,18/06/2018,200.69,0.000748
66181,19/06/2018,199.21001,-0.007375
66181,20/06/2018,199.08,-0.000653
66181,21/06/2018,200.31,0.006178
66181,22/06/2018,197.41,-0.014478
66181,25/06/2018,196.38,-0.005218
66181,26/06/2018,196.36,-0.000102
66181,27/06/2018,195.02,-0.006824
66181,28/06/2018,195.21001,0.000974
66181,29/06/2018,195.10001,-0.000563
66181,02/07/2018,194.02,-0.005536
66181,03/07/2018,193.62,-0.002062
66181,05/07/2018,194.41,0.00408
66181,06/07/2018,194.48,0.00036
66181,09/07/2018,196.08,0.008227
66181,10/07/2018,197.61,0.007803
66181,11/07/2018,196.95,-0.00334
66181,12/07/2018,197.95,0.005077
66181,13/07/2018,198.69,0.003738
66181,16/07/2018,198.88,0.000956
66181,17/07/2018,201.10001,0.011163
66181,18/07/2018,200.97,-0.000646
66181,19/07/2018,202.63,0.00826
66181,20/07/2018,202.45,-0.000888
66181,23/07/2018,202.23,-0.001087
66181,24/07/2018,201.99001,-0.001187
66181,25/07/2018,201,-0.004901
66181,26/07/2018,199.39999,-0.00796
66181,27/07/2018,197.14,-0.011334
66181,30/07/2018,197.28,0.00071
66181,31/07/2018,197.52,0.001217
66181,01/08/2018,196.3,-0.006177
66181,02/08/2018,195.66,-0.00326
66181,03/08/2018,195.64,-0.000102
66181,06/08/2018,195.69,0.000256
66181,07/08/2018,197.05,0.00695
66181,08/08/2018,198.02,0.004923
66181,09/08/2018,198.08,0.000303
66181,10/08/2018,196.3,-0.008986
66181,13/08/2018,194.14,-0.011004
66181,14/08/2018,193.10001,-0.005357
66181,15/08/2018,193.99001,0.004609
66181,16/08/2018,195.39,0.007217
66181,17/08/2018,195.56,0.00087
66181,20/08/2018,197.92999,0.012119
66181,21/08/2018,200.23,0.01162
66181,22/08/2018,198.97,-0.006293
66181,23/08/2018,200.16,0.005981
66181,24/08/2018,201.3,0.005695
66181,27/08/2018,201.98,0.003378
66181,28/08/2018,201.97,-0.000049
66181,29/08/2018,201.67999,-0.001436
66181,30/08/2018,199.25999,-0.011999
66181,31/08/2018,200.77,0.007578
66181,04/09/2018,205.08,0.021467
66181,05/09/2018,204.14999,-0.004535
66181,06/09/2018,205.89,0.008523
66181,07/09/2018,206.23,0.001651
66181,10/09/2018,210.69,0.021626
66181,11/09/2018,213.85001,0.014998
66181,12/09/2018,211.98,-0.008744
66181,13/09/2018,209.45,-0.011935
66181,14/09/2018,209.07001,-0.001814
66181,17/09/2018,208.39999,-0.003205
66181,18/09/2018,211.02,0.012572
66181,19/09/2018,211.67999,0.003128
66181,20/09/2018,211.06,-0.002929
66181,21/09/2018,212.39,0.006302
66181,24/09/2018,207.99001,-0.020717
66181,25/09/2018,207.46001,-0.002548
66181,26/09/2018,207.52,0.000289
66181,27/09/2018,206.84,-0.003277
66181,28/09/2018,207.14999,0.001499
66181,01/10/2018,207.60001,0.002172
66181,02/10/2018,204.75,-0.013728
66181,03/10/2018,203.74001,-0.004933
66181,04/10/2018,198.85001,-0.024001
66181,05/10/2018,196.38,-0.012421
66181,08/10/2018,198.41,0.010337
66181,09/10/2018,195.75,-0.013407
66181,10/10/2018,193.7,-0.010473
66181,11/10/2018,189.74001,-0.020444
66181,12/10/2018,192.47,0.014388
66181,15/10/2018,191.17,-0.006754
66181,16/10/2018,193.58,0.012607
66181,17/10/2018,185.17,-0.043445
66181,18/10/2018,180.44,-0.025544
66181,19/10/2018,179.85001,-0.00327
66181,22/10/2018,178.75,-0.006116
66181,23/10/2018,178.53,-0.001231
66181,24/10/2018,176.97,-0.008738
66181,25/10/2018,179.07001,0.011866
66181,26/10/2018,172.23,-0.038197
66181,29/10/2018,173.2,0.005632
66181,30/10/2018,176.24001,0.017552
66181,31/10/2018,175.88,-0.002043
66181,01/11/2018,180.46001,0.02604
66181,02/11/2018,179.92999,-0.002937
66181,05/11/2018,182.19,0.01256
66181,06/11/2018,182.00999,-0.000988
66181,07/11/2018,187.23,0.02868
66181,08/11/2018,188,0.004113
66181,09/11/2018,185.99001,-0.010691
66181,12/11/2018,179.42999,-0.035271
66181,13/11/2018,179,-0.002396
66181,14/11/2018,179.89999,0.005028
66181,15/11/2018,177.36,-0.014119
66181,16/11/2018,177.02,-0.001917
66181,19/11/2018,173.59,-0.019376
66181,20/11/2018,169.05,-0.026154
66181,21/11/2018,169.3,0.001479
66181,23/11/2018,168.85001,-0.002658
66181,26/11/2018,169.82001,0.005745
66181,27/11/2018,173.22,0.020021
66181,28/11/2018,177.42999,0.024304
66181,29/11/2018,175.66,-0.009976
66181,30/11/2018,180.32001,0.026529
66181,03/12/2018,181.74001,0.007875
66181,04/12/2018,175.3,-0.035435
66181,06/12/2018,175.96001,0.003765
66181,07/12/2018,172.78999,-0.018016
66181,10/12/2018,171.69,-0.006366
66181,11/12/2018,172.21001,0.003029
66181,12/12/2018,174.21001,0.011614
66181,13/12/2018,173.87,-0.001952
66181,14/12/2018,172.28999,-0.009087
66181,17/12/2018,167.97,-0.025074
66181,18/12/2018,170.03999,0.012324
66181,19/12/2018,167.56,-0.014585
66181,20/12/2018,164.16,-0.020291
66181,21/12/2018,160.48,-0.022417
66181,24/12/2018,158.14,-0.014581
66181,26/12/2018,168.28,0.06412
66181,27/12/2018,170.32001,0.012123
66181,28/12/2018,170.22,-0.000587
66181,31/12/2018,171.82001,0.0094
66181,02/01/2019,172.41,0.003434
66181,03/01/2019,168.61,-0.022041
66181,04/01/2019,173.62,0.029714
66181,07/01/2019,177.03999,0.019698
66181,08/01/2019,177.89,0.004801
66181,09/01/2019,179.73,0.010343
66181,10/01/2019,179.06,-0.003728
66181,11/01/2019,179.41,0.001955
66181,14/01/2019,178.81,-0.003344
66181,15/01/2019,176.47,-0.013086
66181,16/01/2019,177.03999,0.00323
66181,17/01/2019,174.87,-0.012257
66181,18/01/2019,179.58,0.026934
66181,22/01/2019,177.11,-0.013754
66181,23/01/2019,176.89,-0.001242
66181,24/01/2019,177.28999,0.002261
66181,25/01/2019,180.39999,0.017542
66181,28/01/2019,179.83,-0.00316
66181,29/01/2019,179.69,-0.000779
66181,30/01/2019,182.17999,0.013857
66181,31/01/2019,183.53,0.00741
66181,01/02/2019,184.37,0.004577
66181,04/02/2019,186.42999,0.011173
66181,05/02/2019,186.39,-0.000215
66181,06/02/2019,184.72,-0.00896
66181,07/02/2019,184.07001,-0.003519
66181,08/02/2019,184.53999,0.002553
66181,11/02/2019,182.92,-0.008779
66181,12/02/2019,185.52,0.014214
66181,13/02/2019,188.41,0.015578
66181,14/02/2019,187.71001,-0.003715
66181,15/02/2019,192.39,0.024932
66181,19/02/2019,192.33,-0.000312
66181,20/02/2019,191.85001,-0.002496
66181,21/02/2019,191.82001,-0.000156
66181,22/02/2019,192.39,0.002971
66181,25/02/2019,189.98,-0.012527
66181,26/02/2019,188.3,-0.008843
66181,27/02/2019,183.67,-0.024588
66181,28/02/2019,185.14,0.008003
66181,01/03/2019,185.17,0.000162
66181,04/03/2019,183.81,-0.007345
66181,05/03/2019,184,0.001034
66181,06/03/2019,184.45,0.002446
66181,07/03/2019,182.50999,-0.010518
66181,08/03/2019,181.23,-0.007013
66181,11/03/2019,182.44,0.006677
66181,12/03/2019,184,0.008551
66181,13/03/2019,181.14,-0.015543
66181,14/03/2019,181.61,0.002595
66181,15/03/2019,182.23,0.003414
66181,18/03/2019,183.42,0.00653
66181,19/03/2019,184.13,0.003871
66181,20/03/2019,186.10001,0.010699
66181,21/03/2019,189.97,0.020795
66181,22/03/2019,188.75,-0.006422
66181,25/03/2019,189.67999,0.004927
66181,26/03/2019,189.34,-0.001792
66181,27/03/2019,189.25,-0.000475
66181,28/03/2019,190.06,0.00428
66181,29/03/2019,191.89,0.009629
66181,01/04/2019,195.64,0.019542
66181,02/04/2019,194.31,-0.006798
66181,03/04/2019,198.61,0.02213
66181,04/04/2019,200.45,0.009264
66181,05/04/2019,202.06,0.008032
66181,08/04/2019,203.55,0.007374
66181,09/04/2019,200.89999,-0.013019
66181,10/04/2019,199.42999,-0.007317
66181,11/04/2019,201.48,0.010279
66181,12/04/2019,203.85001,0.011763
66181,15/04/2019,204.86,0.004955
66181,16/04/2019,204.47,-0.001904
66181,17/04/2019,206.55,0.010173
66181,18/04/2019,205.66,-0.004309
66181,22/04/2019,204.78,-0.004279
66181,23/04/2019,206.05,0.006202
66181,24/04/2019,206.72,0.003252
66181,25/04/2019,206.5,-0.001064
66181,26/04/2019,203.61,-0.013995
66181,29/04/2019,202.16,-0.007121
66181,30/04/2019,203.7,0.007618
66181,01/05/2019,198.8,-0.024055
66181,02/05/2019,201.00999,0.011117
66181,03/05/2019,200.56,-0.002239
66181,06/05/2019,199.63,-0.004637
66181,07/05/2019,194.77,-0.024345
66181,08/05/2019,195.17,0.002054
66181,09/05/2019,194.58,-0.003023
66181,10/05/2019,194.58,0
66181,13/05/2019,190.34,-0.021791
66181,14/05/2019,191.62,0.006725
66181,15/05/2019,191.75999,0.000731
66181,16/05/2019,192.38,0.003233
66181,17/05/2019,192.58,0.00104
66181,20/05/2019,190.95,-0.008464
66181,21/05/2019,191.45,0.002618
66181,22/05/2019,188.91,-0.013267
66181,23/05/2019,192,0.016357
66181,24/05/2019,193.59,0.008281
66181,28/05/2019,191.55,-0.010538
66181,29/05/2019,189.99001,-0.008144
66181,30/05/2019,191.08,0.005737
66181,31/05/2019,189.85001,-0.006437
66181,03/06/2019,189.57001,-0.001475
66181,04/06/2019,195.25,0.029963
66181,05/06/2019,196.69,0.007375
66181,06/06/2019,197.17,0.00244
66181,07/06/2019,197.3,0.000659
66181,10/06/2019,198.05,0.003801
66181,11/06/2019,198.00999,-0.000202
66181,12/06/2019,198.94,0.004697
66181,13/06/2019,202.35001,0.017141
66181,14/06/2019,205.77,0.016901
66181,17/06/2019,206.98,0.00588
66181,18/06/2019,207.48,0.002416
66181,19/06/2019,207.94,0.002217
66181,20/06/2019,211.25,0.015918
66181,21/06/2019,209.39,-0.008805
66181,24/06/2019,205.5,-0.018578
66181,25/06/2019,204.74001,-0.003698
66181,26/06/2019,206.42,0.008205
66181,27/06/2019,207.02,0.002907
66181,28/06/2019,207.97,0.004589
66181,01/07/2019,210.28,0.011107
66181,02/07/2019,210.14,-0.000666
66181,03/07/2019,212.10001,0.009327
66181,05/07/2019,211.46001,-0.003017
66181,08/07/2019,212.91,0.006857
66181,09/07/2019,212,-0.004274
66181,10/07/2019,210.75,-0.005896
66181,11/07/2019,214.03999,0.015611
66181,12/07/2019,218.23,0.019576
66181,15/07/2019,218.7,0.002154
66181,16/07/2019,217.25999,-0.006584
66181,17/07/2019,215.61,-0.007595
66181,18/07/2019,214.44,-0.005426
66181,19/07/2019,213.03999,-0.006529
66181,22/07/2019,211.27,-0.008308
66181,23/07/2019,213.08,0.008567
66181,24/07/2019,214.71001,0.00765
66181,25/07/2019,215.55,0.003912
66181,26/07/2019,216.91,0.006309
66181,29/07/2019,218.03999,0.005209
66181,30/07/2019,217.36,-0.003119
66181,31/07/2019,213.69,-0.016884
66181,01/08/2019,212.83,-0.004025
66181,02/08/2019,212.14999,-0.003195
66181,05/08/2019,204.94,-0.033985
66181,06/08/2019,208.8,0.018835
66181,07/08/2019,207.91,-0.004262
66181,08/08/2019,211.57001,0.017604
66181,09/08/2019,210.02,-0.007326
66181,12/08/2019,207.00999,-0.014332
66181,13/08/2019,208.33,0.006377
66181,14/08/2019,201.59,-0.032353
66181,15/08/2019,201.78999,0.000992
66181,16/08/2019,203.64999,0.009218
66181,19/08/2019,207.95,0.021115
66181,20/08/2019,217.09,0.043953
66181,21/08/2019,220.39999,0.015247
66181,22/08/2019,221.02,0.002813
66181,23/08/2019,217.47,-0.016062
66181,26/08/2019,218.64999,0.005426
66181,27/08/2019,218.21001,-0.002012
66181,28/08/2019,221.95,0.017139
66181,29/08/2019,227.32001,0.024195
66181,30/08/2019,227.91,0.002595
66181,03/09/2019,224.07001,-0.016849
66181,04/09/2019,224.14999,0.000357
66181,05/09/2019,228.14999,0.017845
66181,06/09/2019,231.13,0.013062
66181,09/09/2019,232.87,0.007528
66181,10/09/2019,233,0.000558
66181,11/09/2019,232.66,-0.001459
66181,12/09/2019,233.8,0.0049
66181,13/09/2019,233.98,0.00077
66181,16/09/2019,230.99001,-0.012779
66181,17/09/2019,230.21001,-0.003377
66181,18/09/2019,230.83,0.002693
66181,19/09/2019,228.12,-0.01174
66181,20/09/2019,224.67,-0.015124
66181,23/09/2019,226.25,0.007033
66181,24/09/2019,225.41,-0.003713
66181,25/09/2019,228.10001,0.011934
66181,26/09/2019,229.78999,0.007409
66181,27/09/2019,229.86,0.000305
66181,30/09/2019,232.02,0.009397
66181,01/10/2019,231.08,-0.004051
66181,02/10/2019,225.55,-0.023931
66181,03/10/2019,226.81,0.005586
66181,04/10/2019,227.92999,0.004938
66181,07/10/2019,226.74001,-0.005221
66181,08/10/2019,226.67,-0.000309
66181,09/10/2019,228.94,0.010015
66181,10/10/2019,231.61,0.011662
66181,11/10/2019,234.66,0.013169
66181,14/10/2019,234.17999,-0.002046
66181,15/10/2019,235.62,0.006149
66181,16/10/2019,235.89999,0.001188
66181,17/10/2019,236.77,0.003688
66181,18/10/2019,237.92999,0.004899
66181,21/10/2019,236.7,-0.00517
66181,22/10/2019,237.2,0.002112
66181,23/10/2019,234.67,-0.010666
66181,24/10/2019,233.89,-0.003324
66181,25/10/2019,234.38,0.002095
66181,28/10/2019,236.8,0.010325
66181,29/10/2019,234.14,-0.011233
66181,30/10/2019,236.24001,0.008969
66181,31/10/2019,234.58,-0.007027
66181,01/11/2019,237.34,0.011766
66181,04/11/2019,234.92,-0.010196
66181,05/11/2019,232.2,-0.011578
66181,06/11/2019,234.00999,0.007795
66181,07/11/2019,232.94,-0.004572
66181,08/11/2019,232.84,-0.000429
66181,11/11/2019,231.8,-0.004467
66181,12/11/2019,233.12,0.005695
66181,13/11/2019,234.8,0.007207
66181,14/11/2019,236.55,0.007453
66181,15/11/2019,237.28999,0.003128
66181,18/11/2019,238.85001,0.006574
66181,19/11/2019,225.86,-0.054386
66181,20/11/2019,220.89999,-0.021961
66181,21/11/2019,218.53999,-0.010684
66181,22/11/2019,218.03,-0.002334
66181,25/11/2019,218.39999,0.001697
66181,26/11/2019,220.75999,0.010806
66181,27/11/2019,223,0.010147
66181,29/11/2019,220.50999,-0.011166
66181,02/12/2019,217.62,-0.013106
66181,03/12/2019,214,-0.016634
66181,04/12/2019,214.10001,0.000467
66181,05/12/2019,213,-0.005138
66181,06/12/2019,214.28,0.006009
66181,09/12/2019,216.53,0.0105
66181,10/12/2019,215.89999,-0.00291
66181,11/12/2019,212,-0.018064
66181,12/12/2019,212.03999,0.000189
66181,13/12/2019,214.08,0.009621
66181,16/12/2019,215.53,0.006773
66181,17/12/2019,217.72,0.010161
66181,18/12/2019,218,0.001286
66181,19/12/2019,220.22,0.010183
66181,20/12/2019,221.19,0.004405
66181,23/12/2019,219.21001,-0.008952
66181,24/12/2019,220.67,0.00666
66181,26/12/2019,220.82001,0.00068
66181,27/12/2019,219.97,-0.003849
66181,30/12/2019,217.31,-0.012093
66181,31/12/2019,218.38,0.004924
66181,02/01/2020,219.66,0.005861
66181,03/01/2020,218.92999,-0.003323
66181,06/01/2020,219.96001,0.004705
66181,07/01/2020,218.52,-0.006547
66181,08/01/2020,221.78999,0.014964
66181,09/01/2020,225.19,0.01533
66181,10/01/2020,224.22,-0.004307
66181,13/01/2020,223.34,-0.003925
66181,14/01/2020,222.81,-0.002373
66181,15/01/2020,224.59,0.007989
66181,16/01/2020,228.82001,0.018834
66181,17/01/2020,231.91,0.013504
66181,21/01/2020,232.95,0.004484
66181,22/01/2020,232.89999,-0.000215
66181,23/01/2020,233.64999,0.00322
66181,24/01/2020,232,-0.007062
66181,27/01/2020,231.19,-0.003491
66181,28/01/2020,233.86,0.011549
66181,29/01/2020,234.02,0.000684
66181,30/01/2020,232.78999,-0.005256
66181,31/01/2020,228.10001,-0.020147
66181,03/02/2020,231.53999,0.015081
66181,04/02/2020,235,0.014943
66181,05/02/2020,238.11,0.013234
66181,06/02/2020,238.84,0.003066
66181,07/02/2020,237.3,-0.006448
66181,10/02/2020,240.61,0.013949
66181,11/02/2020,241.64,0.004281
66181,12/02/2020,241.59,-0.000207
66181,13/02/2020,242.36,0.003187
66181,14/02/2020,245.03,0.011017
66181,18/02/2020,243.94,-0.004448
66181,19/02/2020,243.64,-0.00123
66181,20/02/2020,247.02,0.013873
66181,21/02/2020,245.34,-0.006801
66181,24/02/2020,239.7,-0.022989
66181,25/02/2020,237.38,-0.009679
66181,26/02/2020,235.28,-0.008847
66181,27/02/2020,224.73,-0.04484
66181,28/02/2020,217.84,-0.030659
66181,02/03/2020,229.94,0.055545
66181,03/03/2020,227.94,-0.008698
66181,04/03/2020,241.08,0.057647
66181,05/03/2020,234.81,-0.026008
66181,06/03/2020,228.50999,-0.02683
66181,09/03/2020,210.46001,-0.07899
66181,10/03/2020,225.7,0.072413
66181,11/03/2020,212.89,-0.056757
66181,12/03/2020,190.59,-0.104749
66181,13/03/2020,205.67,0.079123
66181,16/03/2020,164.96001,-0.197938
66181,17/03/2020,173.64,0.052619
66181,18/03/2020,155.63,-0.10372
66181,19/03/2020,161.13,0.03534
66181,20/03/2020,152.14999,-0.055731
66181,23/03/2020,162.39,0.067302
66181,24/03/2020,184.72,0.137508
66181,25/03/2020,181.75999,-0.016024
66181,26/03/2020,195.21001,0.073999
66181,27/03/2020,190.55,-0.023872
66181,30/03/2020,196.10001,0.029126
66181,31/03/2020,186.71001,-0.047884
66181,01/04/2020,178.63,-0.043276
66181,02/04/2020,181.31,0.015003
66181,03/04/2020,178.7,-0.014395
66181,06/04/2020,191.33,0.070677
66181,07/04/2020,192.28999,0.005017
66181,08/04/2020,194.82001,0.013157
66181,09/04/2020,201.53,0.034442
66181,13/04/2020,198.78999,-0.013596
66181,14/04/2020,207.17,0.042155
66181,15/04/2020,198.48,-0.041946
66181,16/04/2020,199.85001,0.006903
66181,17/04/2020,209.42,0.047886
66181,20/04/2020,206.05,-0.016092
66181,21/04/2020,200.61,-0.026401
66181,22/04/2020,204.17,0.017746
66181,23/04/2020,202.32001,-0.009061
66181,24/04/2020,212.17999,0.048735
66181,27/04/2020,217.75999,0.026298
66181,28/04/2020,217.63,-0.000597
66181,29/04/2020,221.81,0.019207
66181,30/04/2020,219.83,-0.008927
66181,01/05/2020,218.57001,-0.005732
66181,04/05/2020,221.84,0.014961
66181,05/05/2020,225.61,0.016994
66181,06/05/2020,223.92,-0.007491
66181,07/05/2020,229.45,0.024696
66181,08/05/2020,234.42999,0.021704
66181,11/05/2020,236.56,0.009086
66181,12/05/2020,232.89999,-0.015472
66181,13/05/2020,230.10001,-0.012022
66181,14/05/2020,234.48,0.019035
66181,15/05/2020,239.33,0.020684
66181,18/05/2020,245.35001,0.025154
66181,19/05/2020,238.10001,-0.02955
66181,20/05/2020,238.19,0.000378
66181,21/05/2020,240.88,0.011294
66181,22/05/2020,241.88,0.004151
66181,26/05/2020,242.48,0.002481
66181,27/05/2020,247.36,0.020125
66181,28/05/2020,245.14,-0.008975
66181,29/05/2020,248.48,0.013625
66181,01/06/2020,247.28999,-0.004789
66181,02/06/2020,252.71001,0.021918
66181,03/06/2020,251,-0.006767
66181,04/06/2020,248.95,-0.008167
66181,05/06/2020,254.89999,0.0239
66181,08/06/2020,256.76999,0.007336
66181,09/06/2020,256.76001,-0.000039
66181,10/06/2020,254.45,-0.008997
66181,11/06/2020,239.47,-0.058872
66181,12/06/2020,242.45,0.012444
66181,15/06/2020,241.36,-0.004496
66181,16/06/2020,249.95,0.03559
66181,17/06/2020,250.85001,0.003601
66181,18/06/2020,249.21001,-0.006538
66181,19/06/2020,246.64999,-0.010273
66181,22/06/2020,249.16,0.010176
66181,23/06/2020,250.31,0.004615
66181,24/06/2020,246.13,-0.016699
66181,25/06/2020,245.38,-0.003047
66181,26/06/2020,241.00999,-0.017809
66181,29/06/2020,246.12,0.021202
66181,30/06/2020,250.50999,0.017837
66181,01/07/2020,248.14999,-0.009421
66181,02/07/2020,248.5,0.00141
66181,06/07/2020,249.55,0.004225
66181,07/07/2020,247.35001,-0.008816
66181,08/07/2020,249.17,0.007358
66181,09/07/2020,247.96001,-0.004856
66181,10/07/2020,250.11,0.008671
66181,13/07/2020,249.62,-0.001959
66181,14/07/2020,257.79001,0.03273
66181,15/07/2020,257.79999,0.000039
66181,16/07/2020,258.07999,0.001086
66181,17/07/2020,260.38,0.008912
66181,20/07/2020,260.17001,-0.000806
66181,21/07/2020,262.42001,0.008648
66181,22/07/2020,265.17001,0.010479
66181,23/07/2020,263.81,-0.005129
66181,24/07/2020,265.31,0.005686
66181,27/07/2020,267.42001,0.007953
66181,28/07/2020,265.28,-0.008002
66181,29/07/2020,264.66,-0.002337
66181,30/07/2020,266.31,0.006234
66181,31/07/2020,265.48999,-0.003079
66181,03/08/2020,266.17999,0.002599
66181,04/08/2020,267.87,0.006349
66181,05/08/2020,267.48001,-0.001456
66181,06/08/2020,269.37,0.007066
66181,07/08/2020,271.64001,0.008427
66181,10/08/2020,274.73001,0.011375
66181,11/08/2020,274.92001,0.000692
66181,12/08/2020,281.57999,0.024225
66181,13/08/2020,281.66,0.000284
66181,14/08/2020,280.54999,-0.003941
66181,17/08/2020,288.23999,0.02741
66181,18/08/2020,285,-0.011241
66181,19/08/2020,282.85999,-0.007509
66181,20/08/2020,280.67999,-0.007707
66181,21/08/2020,283.23001,0.009085
66181,24/08/2020,286.75,0.012428
66181,25/08/2020,286.13,-0.002162
66181,26/08/2020,291.92999,0.02027
